source,text,created_at,retweet_count,favorite_count,word_count,sentiment
Twitter for iPhone,"She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up!",Tue Jun 20 10:02:06 +0000 2017,21313,82075,18,0.05892556509887897
Twitter for iPhone,VOTE TODAY,Tue Jun 20 10:02:06 +0000 2017,21313,82075,2,0
Twitter for iPhone,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.",Tue Jun 20 09:49:50 +0000 2017,19250,70567,25,-0.16999999999999998
Twitter for iPhone,Big day tomorrow in Georgia and South Carolina.,Tue Jun 20 00:45:00 +0000 2017,20698,82229,8,0.08838834764831843
Twitter for iPhone,ObamaCare is dead.,Tue Jun 20 00:45:00 +0000 2017,20698,82229,3,-0.5773502691896258
Twitter for iPhone,Dems want to raise taxes big!,Tue Jun 20 00:45:00 +0000 2017,20698,82229,6,0.10206207261596577
Twitter for iPhone,"They can only obstruct, no ideas.",Tue Jun 20 00:45:00 +0000 2017,20698,82229,6,-0.0408248290463863
Twitter for iPhone,"Vote ""R""",Tue Jun 20 00:45:00 +0000 2017,20698,82229,2,0
Twitter for iPhone,Melania and I offer our deepest condolences to the family of Otto Warmbier.,Mon Jun 19 23:44:02 +0000 2017,17317,70714,13,0.02773500981126146
Twitter for iPhone,Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB,Mon Jun 19 23:44:02 +0000 2017,17317,70714,12,0
Twitter for iPhone,"It was my great honor to welcome President @JC_Varela &amp; Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦
➡️… https://t.co/770OJj2uYb",Mon Jun 19 21:53:56 +0000 2017,7109,38936,22,0.42640143271122083
Twitter for iPhone,....,Mon Jun 19 20:35:37 +0000 2017,10734,43659,NA,0
Twitter for iPhone,because he doesn't even live there!,Mon Jun 19 20:35:37 +0000 2017,10734,43659,6,0
Twitter for iPhone,He wants to raise taxes and kill healthcare.,Mon Jun 19 20:35:37 +0000 2017,10734,43659,8,-0.2651650429449553
Twitter for iPhone,"On Tuesday, #VoteKarenHandel.",Mon Jun 19 20:35:37 +0000 2017,10734,43659,3,0
Twitter for iPhone,Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....,Mon Jun 19 20:34:11 +0000 2017,16696,56264,15,-0.12909944487358055
Twitter for iPhone,....,Mon Jun 19 20:29:59 +0000 2017,1458,4996,NA,0
Twitter for iPhone,because he doesn't live there!,Mon Jun 19 20:29:59 +0000 2017,1458,4996,5,0
Twitter for iPhone,He wants to raise taxes &amp; kill healthcare.,Mon Jun 19 20:29:59 +0000 2017,1458,4996,8,-0.2651650429449553
Twitter for iPhone,"On Tuesday, #VoteKarenHandel.",Mon Jun 19 20:29:59 +0000 2017,1458,4996,3,0
Twitter for iPhone,Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent....,Mon Jun 19 20:29:38 +0000 2017,854,2906,15,-0.12909944487358055
Twitter for iPhone,....,Mon Jun 19 20:27:27 +0000 2017,8245,40256,NA,0
Twitter for iPhone,getting great border security and healthcare.,Mon Jun 19 20:27:27 +0000 2017,8245,40256,6,0.20412414523193154
Twitter for iPhone,#VoteRalphNorman tomorrow!,Mon Jun 19 20:27:27 +0000 2017,8245,40256,2,0
Twitter for iPhone,"Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and....",Mon Jun 19 20:27:10 +0000 2017,13012,53526,22,0.15990053726670783
Twitter for iPhone,My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families.,Mon Jun 19 20:15:07 +0000 2017,12454,56016,16,0.25
Twitter for iPhone,➡️… https://t.co/L3u5c8Iymh,Mon Jun 19 20:15:07 +0000 2017,12454,56016,7,0
Twitter for iPhone,"The Dems want to stop tax cuts, good healthcare and Border Security.",Mon Jun 19 12:27:01 +0000 2017,22909,84993,12,-0.04330127018922194
Twitter for iPhone,Their ObamaCare is dead with 100% increases in P's.,Mon Jun 19 12:27:01 +0000 2017,22909,84993,8,-0.21213203435596423
Twitter for iPhone,Vote now for Karen H,Mon Jun 19 12:27:01 +0000 2017,22909,84993,5,0
Twitter for iPhone,Jay Sekulow on @foxandfriends now.,Mon Jun 19 11:59:56 +0000 2017,1174,5481,5,0
Twitter for iPhone,Camp David is a very special place.,Sun Jun 18 21:51:39 +0000 2017,18017,108462,7,0.5442688411332872
Twitter for iPhone,An honor to have spent the weekend there.,Sun Jun 18 21:51:39 +0000 2017,18017,108462,8,0.2651650429449553
Twitter for iPhone,Military runs it so well and are so proud of what they do!,Sun Jun 18 21:51:39 +0000 2017,18017,108462,13,0.42989265207455263
Twitter for iPhone,"The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That's higher than O's #'s!",Sun Jun 18 11:02:04 +0000 2017,23060,104478,24,0.530722777603022
Twitter for iPhone,...,Sun Jun 18 10:46:35 +0000 2017,18026,89002,NA,0
Twitter for iPhone,"massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",Sun Jun 18 10:46:35 +0000 2017,18026,89002,20,0.5366563145999494
Twitter for iPhone,The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt.,Sun Jun 18 10:38:51 +0000 2017,21269,102054,17,0.04608176875690328
Twitter for iPhone,"Many new jobs, high business enthusiasm,..",Sun Jun 18 10:38:51 +0000 2017,21269,102054,6,0.8777338244973057
Twitter for iPhone,Thoughts and prayers with the sailors of USS Fitzgerald and their families.,Sat Jun 17 14:08:48 +0000 2017,20363,85868,12,0
Twitter for iPhone,Thank you to our Japanese allies for th… https://t.co/BBvmTFxVkk,Sat Jun 17 14:08:48 +0000 2017,20363,85868,12,0.21650635094610968
Twitter for iPhone,Back from Miami where my Cuban/American friends are very happy with what I signed today.,Sat Jun 17 01:30:08 +0000 2017,21073,105285,16,0.3375
Twitter for iPhone,Another campaign promise that I did not forget!,Sat Jun 17 01:30:08 +0000 2017,21073,105285,8,0.44194173824159216
Twitter for iPhone,"""National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba""
Memorandum… https://t.co/RVr9Dg2hXt",Fri Jun 16 22:32:20 +0000 2017,9381,44120,21,0.2182178902359924
Media Studio,"""Remarks by President Trump on the Policy of the U.S.A.",Fri Jun 16 22:18:54 +0000 2017,10546,46393,12,-0.02886751345948129
Media Studio,"Towards Cuba""
Video: https://t.co/jUWCjgxX5D
Transcript:… https://t.co/hILCHbPJet",Fri Jun 16 22:18:54 +0000 2017,10546,46393,13,0
Twitter for iPhone,Great news!,Fri Jun 16 15:12:27 +0000 2017,18156,73067,2,0.35355339059327373
Twitter for iPhone,#MAGA https://t.co/pirHR7lAyT,Fri Jun 16 15:12:27 +0000 2017,18156,73067,6,0
Twitter for iPhone,I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director!,Fri Jun 16 13:07:55 +0000 2017,47625,153281,20,-0.07826237921249263
Twitter for iPhone,Witch Hunt,Fri Jun 16 13:07:55 +0000 2017,47625,153281,2,-0.282842712474619
Twitter for iPhone,"Despite the phony Witch Hunt going on in America, the economic &amp; jobs numbers are great.",Fri Jun 16 12:54:22 +0000 2017,24781,112906,16,-0.225
Twitter for iPhone,"Regulations way down, jobs and enthusiasm way up!",Fri Jun 16 12:54:22 +0000 2017,24781,112906,8,0.2651650429449553
Twitter for iPhone,The Fake News Media hates when I use what has turned out to be my very powerful Social Media - over 100 million people!,Fri Jun 16 12:23:08 +0000 2017,29017,135395,22,-0.031980107453341546
Twitter for iPhone,I can go around them,Fri Jun 16 12:23:08 +0000 2017,29017,135395,5,0
Twitter for iPhone,"After 7 months of investigations &amp; committee hearings about my ""collusion with the Russians,""  nobody has been able to show any proof.",Fri Jun 16 11:53:56 +0000 2017,25548,110443,21,-0.1091089451179962
Twitter for iPhone,Sad!,Fri Jun 16 11:53:56 +0000 2017,25548,110443,1,-0.5
Media Studio,#CongressionalBaseballGame⚾️ https://t.co/u8InOJTf6D,Thu Jun 15 23:49:24 +0000 2017,17119,75576,7,0
Twitter Web Client,Thank you Wisconsin!,Thu Jun 15 21:43:14 +0000 2017,9432,49507,3,0.2886751345948129
Twitter Web Client,Tuesday was a great success for #WorkforceWeek at @WCTC w/ @IvankaTrump &amp; @GovWalker.,Thu Jun 15 21:43:14 +0000 2017,9432,49507,13,0.34668762264076824
Twitter Web Client,Remarks… https://t.co/L8o396yYKX,Thu Jun 15 21:43:14 +0000 2017,9432,49507,7,0
Twitter for iPhone,"Crooked H destroyed phones w/ hammer, 'bleached' emails, &amp; had husband meet w/AG days before she was cleared- &amp; they talk about obstruction?",Thu Jun 15 19:56:01 +0000 2017,54056,154284,24,-0.1735055234471418
Twitter for iPhone,"Why is that Hillary Clintons family and Dems dealings with Russia are not looked at, but my non-dealings are?",Thu Jun 15 19:43:31 +0000 2017,36781,124937,20,0
Twitter for iPhone,You are witnessing the single greatest WITCH HUNT in American political history - led by some very bad and conflicted people!,Thu Jun 15 11:57:57 +0000 2017,35463,122162,20,-0.648459713474939
Twitter for iPhone,#MAGA,Thu Jun 15 11:57:57 +0000 2017,35463,122162,1,0
Twitter for iPhone,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story.",Thu Jun 15 10:55:37 +0000 2017,42090,144441,25,-0.18
Twitter for iPhone,Nice,Thu Jun 15 10:55:37 +0000 2017,42090,144441,1,0.5
Twitter for iPhone,Just left hospital.,Thu Jun 15 01:41:45 +0000 2017,41305,195471,3,0
Twitter for iPhone,"Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter.",Thu Jun 15 01:41:45 +0000 2017,41305,195471,20,0.24602337922441433
Twitter for iPhone,Pray for Steve!,Thu Jun 15 01:41:45 +0000 2017,41305,195471,3,0.05773502691896258
Twitter for iPhone,Happy birthday to U.S.,Wed Jun 14 14:07:31 +0000 2017,30031,144619,5,0.6931810730249348
Twitter for iPhone,ARMY and our soldiers.,Wed Jun 14 14:07:31 +0000 2017,30031,144619,4,0
Twitter for iPhone,"Thank you for your bravery, sacrifices, &amp; dedication.",Wed Jun 14 14:07:31 +0000 2017,30031,144619,8,0.38890872965260115
Twitter for iPhone,Proud to be your Commander-in-Chief!,Wed Jun 14 14:07:31 +0000 2017,30031,144619,7,0.2834733547569204
Twitter for iPhone,"Rep. Steve Scalise of Louisiana, a true friend and patriot, was badly injured but will fully recover.",Wed Jun 14 12:48:26 +0000 2017,33044,142370,17,1.3748131905184535
Twitter for iPhone,Our thoughts and prayers are with him.,Wed Jun 14 12:48:26 +0000 2017,33044,142370,7,0
Twitter for iPhone,Just got back from Wisconsin.,Wed Jun 14 02:53:45 +0000 2017,11894,85859,5,0
Twitter for iPhone,"Great day, great people!",Wed Jun 14 02:53:45 +0000 2017,11894,85859,4,0.5
Twitter for iPhone,The passage of the @DeptVetAffairs Accountability and Whistleblower Protection Act is GREAT news for veterans!,Tue Jun 13 23:18:19 +0000 2017,13965,58154,15,0.5422176684690384
Twitter for iPhone,I lo… https://t.co/k45aci25BT,Tue Jun 13 23:18:19 +0000 2017,13965,58154,8,0
Twitter for iPhone,"Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS!",Tue Jun 13 20:41:37 +0000 2017,12677,67349,9,0
Twitter for iPhone,#MAGA🇺🇸 https://t.co/lEJ9S817yb,Tue Jun 13 20:41:37 +0000 2017,12677,67349,7,0
Twitter for iPhone,2 million more people just dropped out of ObamaCare.,Tue Jun 13 13:56:20 +0000 2017,21456,83675,8,0
Twitter for iPhone,It is in a death spiral.,Tue Jun 13 13:56:20 +0000 2017,21456,83675,6,-0.3061862178478973
Twitter for iPhone,"Obstructionist Democrats gave up, have no answer = resist!",Tue Jun 13 13:56:20 +0000 2017,21456,83675,8,0.21213203435596423
Twitter for iPhone,"Heading to the Great State of Wisconsin to talk about JOBS, JOBS, JOBS!",Tue Jun 13 13:29:59 +0000 2017,13123,68603,13,0.24961508830135312
Twitter for iPhone,Big progress being made as the Real News is reporting.,Tue Jun 13 13:29:59 +0000 2017,13123,68603,10,0.31622776601683794
Twitter for iPhone,Fake News is at an all time high.,Tue Jun 13 12:48:44 +0000 2017,23231,96026,8,-0.2651650429449553
Twitter for iPhone,Where is their apology to me for all of the incorrect stories???,Tue Jun 13 12:48:44 +0000 2017,23231,96026,12,-0.04330127018922194
Twitter for iPhone,A.G.,Tue Jun 13 12:45:11 +0000 2017,28688,95369,2,0
Twitter for iPhone,Lynch made law enforcement decisions for political purposes...,Tue Jun 13 12:45:11 +0000 2017,28688,95369,8,-0.17677669529663687
Twitter for iPhone,gave Hillary Clinton a free pass and protection.,Tue Jun 13 12:45:11 +0000 2017,28688,95369,8,0.4596194077712559
Twitter for iPhone,Totally illegal!,Tue Jun 13 12:45:11 +0000 2017,28688,95369,2,-1.2727922061357855
Twitter for iPhone,"Well, as predicted, the 9th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country.",Tue Jun 13 10:44:16 +0000 2017,17015,67025,25,-0.039999999999999994
Twitter for iPhone,S.C.,Tue Jun 13 10:44:16 +0000 2017,17015,67025,2,0
Twitter for iPhone,The Fake News Media has never been so wrong or so dirty.,Tue Jun 13 10:35:55 +0000 2017,25099,97362,12,-0.21650635094610968
Twitter for iPhone,Purposely incorrect stories and phony sources to meet their agenda of hate.,Tue Jun 13 10:35:55 +0000 2017,25099,97362,12,-0.9959292143521046
Twitter for iPhone,Sad!,Tue Jun 13 10:35:55 +0000 2017,25099,97362,1,-0.5
Twitter Web Client,Congratulations to the 2016 @ClemsonFB Tigers!,Tue Jun 13 00:09:54 +0000 2017,9745,46728,5,0.33541019662496846
Twitter Web Client,"Full ceremony: https://t.co/syJUGoMhHJ
#NationalChampions🏈 https://t.co/F23NZoX2BI",Tue Jun 13 00:09:54 +0000 2017,9745,46728,13,0.16641005886756874
Twitter Ads,Finally held our first full @Cabinet meeting today.,Mon Jun 12 21:10:10 +0000 2017,16634,74839,8,0.1414213562373095
Twitter Ads,"With this great team, we can restore American prosperity and br… https://t.co/b0roksHTFE",Mon Jun 12 21:10:10 +0000 2017,16634,74839,16,0.375
Twitter for iPhone,Congratulations!,Mon Jun 12 17:59:27 +0000 2017,17016,70386,1,0.75
Twitter for iPhone,'First New Coal Mine of Trump Era Opens in Pennsylvania' https://t.co/aIRllxNLQA,Mon Jun 12 17:59:27 +0000 2017,17016,70386,14,0.18708286933869708
Twitter for iPhone,We will NEVER FORGET the victims who lost their lives one year ago today in the horrific #PulseNightClub shooting.… https://t.co/7lZGgDJkxZ,Mon Jun 12 16:58:25 +0000 2017,22775,90399,23,0.08340576562282992
Twitter for iPhone,Ivanka on @foxandfriends now!,Mon Jun 12 10:55:27 +0000 2017,5068,45592,4,0
Twitter for iPhone,Great numbers on the economy.,Mon Jun 12 02:14:29 +0000 2017,19144,89422,5,0.22360679774997896
Twitter for iPhone,"All of our work, including the passage of many bills &amp; regulation killing Executive Orders, now kicking in!",Mon Jun 12 02:14:29 +0000 2017,19144,89422,18,0.02357022603955158
Twitter for iPhone,"My daughter, Ivanka, will be on @foxandfriends tomorrow morning.",Mon Jun 12 02:02:23 +0000 2017,8589,60025,9,0.19999999999999998
Twitter for iPhone,Enjoy!,Mon Jun 12 02:02:23 +0000 2017,8589,60025,1,0.75
Twitter for iPhone,"The Democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #Obamacare.",Sun Jun 11 12:49:00 +0000 2017,30589,111616,18,0.23570226039551587
Twitter for iPhone,They are only OBSTRUCTIONISTS!,Sun Jun 11 12:49:00 +0000 2017,30589,111616,4,0
Twitter for iPhone,I believe the James Comey leaks will be far more prevalent than anyone ever thought possible.,Sun Jun 11 12:29:46 +0000 2017,24684,96527,16,-0.125
Twitter for iPhone,Totally illegal?,Sun Jun 11 12:29:46 +0000 2017,24684,96527,2,-1.2727922061357855
Twitter for iPhone,Very 'cowardly!',Sun Jun 11 12:29:46 +0000 2017,24684,96527,2,0
Twitter for iPhone,...,Sun Jun 11 12:23:01 +0000 2017,19014,88930,NA,0
Twitter for iPhone,way up.,Sun Jun 11 12:23:01 +0000 2017,19014,88930,2,0
Twitter for iPhone,Regulations way down.,Sun Jun 11 12:23:01 +0000 2017,19014,88930,3,0
Twitter for iPhone,"600,000+ new jobs added.",Sun Jun 11 12:23:01 +0000 2017,19014,88930,3,0.46188021535170065
Twitter for iPhone,Unemployment down to 4.3%.,Sun Jun 11 12:23:01 +0000 2017,19014,88930,3,-0.34641016151377546
Twitter for iPhone,Business and economic enthusiasm way up- record levels!,Sun Jun 11 12:23:01 +0000 2017,19014,88930,8,0.17677669529663687
Twitter for iPhone,The #FakeNews MSM doesn't report the great economic news since Election Day.,Sun Jun 11 12:22:20 +0000 2017,24411,99607,12,-0.07216878364870323
Twitter for iPhone,#DOW up 16%.,Sun Jun 11 12:22:20 +0000 2017,24411,99607,2,0
Twitter for iPhone,#NASDAQ up 19.5%.,Sun Jun 11 12:22:20 +0000 2017,24411,99607,2,0
Twitter for iPhone,Drilling &amp; energy sector...,Sun Jun 11 12:22:20 +0000 2017,24411,99607,4,0
Twitter Ads,America is going to build again.,Sat Jun 10 20:52:00 +0000 2017,19809,80310,6,0.040824829046386304
Twitter Ads,Under budget and ahead of schedule.,Sat Jun 10 20:52:00 +0000 2017,19809,80310,6,0.32659863237109044
Twitter Ads,Time to put #AmericaFirst!,Sat Jun 10 20:52:00 +0000 2017,19809,80310,4,0
Twitter Ads,#InfrastructureWeek… https://t.co/D5TbbjXcN3,Sat Jun 10 20:52:00 +0000 2017,19809,80310,6,0
Twitter Ads,"Time to start building in our country, with American workers &amp; with American iron, aluminum &amp; steel.",Sat Jun 10 01:38:15 +0000 2017,21877,94622,17,0.024253562503633298
Twitter Ads,It is time to… https://t.co/rGZCRyeCMZ,Sat Jun 10 01:38:15 +0000 2017,21877,94622,8,0
Twitter Web Client,"It is time to rebuild OUR country, to bring back OUR jobs, to restore OUR dreams, &amp; yes, to put #AmericaFirst!",Fri Jun 09 22:52:23 +0000 2017,21822,92325,21,0.3382377298657882
Twitter Web Client,TY O… https://t.co/2b2bXwxGkA,Fri Jun 09 22:52:23 +0000 2017,21822,92325,7,0
Twitter Web Client,A great honor to host and welcome leaders from around America to the @WhiteHouse Infrastructure Summit.… https://t.co/5f6cN3HboQ,Fri Jun 09 18:48:54 +0000 2017,12286,60282,22,0.42640143271122083
Twitter Web Client,An honor to join the @FaithandFreedom Coalition yesterday.,Fri Jun 09 18:28:41 +0000 2017,15214,60938,8,0.4772970773009196
Twitter Web Client,"In America, we don't worship government.",Fri Jun 09 18:28:41 +0000 2017,15214,60938,6,0.10206207261596577
